ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Minutes
"35,746",Location 5211 - Location 1,"5,211",1,1,335.108379280745510
"35,753",Location 5212 - Location 1,"5,212",1,1,161.664912765878230
"35,760",Location 5213 - Location 1,"5,213",1,1,162.407188154932410
"35,767",Location 5214 - Location 1,"5,214",1,1,157.984323147329550
"35,774",Location 5215 - Location 1,"5,215",1,1,161.575915446999770
"35,781",Location 5216 - Location 1,"5,216",1,1,159.627282681324150
"35,788",Location 5217 - Location 1,"5,217",1,1,161.112798482270760
"35,795",Location 5218 - Location 1,"5,218",1,1,168.471665548663110
"35,802",Location 5219 - Location 1,"5,219",1,1,168.415009215089700
"35,809",Location 5220 - Location 1,"5,220",1,1,165.615210546295710
"35,816",Location 5221 - Location 1,"5,221",1,1,164.994136340275080
"35,823",Location 5222 - Location 1,"5,222",1,1,167.914035723691110
"35,830",Location 5223 - Location 1,"5,223",1,1,162.337767407271230
"35,837",Location 5224 - Location 1,"5,224",1,1,164.897947835124030
"35,844",Location 5225 - Location 1,"5,225",1,1,162.705396915695500
"35,851",Location 5226 - Location 1,"5,226",1,1,164.741955374751480
"35,858",Location 5227 - Location 1,"5,227",1,1,164.219180953007340
"35,865",Location 5228 - Location 1,"5,228",1,1,162.314482802631890
"35,872",Location 5229 - Location 1,"5,229",1,1,171.732422473691680
"35,879",Location 5230 - Location 1,"5,230",1,1,171.974738221389120
"35,886",Location 5231 - Location 1,"5,231",1,1,165.576148565592260
"35,893",Location 5232 - Location 1,"5,232",1,1,163.282382788061140
"35,900",Location 5233 - Location 1,"5,233",1,1,166.240753471245400
"35,907",Location 5234 - Location 1,"5,234",1,1,171.237772037350060
"35,914",Location 5235 - Location 1,"5,235",1,1,169.966110083846900
"35,921",Location 5236 - Location 1,"5,236",1,1,166.569516880277150
"35,928",Location 5237 - Location 1,"5,237",1,1,168.027665280963500
"35,935",Location 5238 - Location 1,"5,238",1,1,165.728573855926380
"35,942",Location 5239 - Location 1,"5,239",1,1,168.536093325739100
"35,949",Location 5240 - Location 1,"5,240",1,1,168.920680779347120
"35,956",Location 5241 - Location 1,"5,241",1,1,163.837714251018330
"35,963",Location 5242 - Location 1,"5,242",1,1,169.909439169349100
"35,970",Location 5243 - Location 1,"5,243",1,1,168.846738375279700
"35,977",Location 5244 - Location 1,"5,244",1,1,166.971803574700030
"35,984",Location 5245 - Location 1,"5,245",1,1,169.295464181184850
"35,991",Location 5246 - Location 1,"5,246",1,1,165.204740848247610
"35,998",Location 5247 - Location 1,"5,247",1,1,172.430612054599380
"36,005",Location 5248 - Location 1,"5,248",1,1,177.053413640845290
"36,012",Location 5249 - Location 1,"5,249",1,1,169.303395101267400
"36,019",Location 5250 - Location 1,"5,250",1,1,163.098983114977070
"36,026",Location 5251 - Location 1,"5,251",1,1,172.024471588647030
"36,033",Location 5252 - Location 1,"5,252",1,1,168.862333906228230
"36,040",Location 5253 - Location 1,"5,253",1,1,164.542522671698580
"36,047",Location 5254 - Location 1,"5,254",1,1,163.222657031698390
"36,054",Location 5255 - Location 1,"5,255",1,1,173.114788047709480
"36,061",Location 5256 - Location 1,"5,256",1,1,172.470537185988690
"36,068",Location 5257 - Location 1,"5,257",1,1,172.565932992318920
"36,075",Location 5258 - Location 1,"5,258",1,1,173.531548570090020
"36,082",Location 5259 - Location 1,"5,259",1,1,172.868092680439330
"36,089",Location 5260 - Location 1,"5,260",1,1,172.256875191409510
"36,096",Location 5261 - Location 1,"5,261",1,1,167.415637748084580
"36,103",Location 5262 - Location 1,"5,262",1,1,174.534089423512140
"36,110",Location 5263 - Location 1,"5,263",1,1,173.607851449716040
"36,117",Location 5264 - Location 1,"5,264",1,1,174.019025607667830
"36,124",Location 5265 - Location 1,"5,265",1,1,163.615343824776460
"36,131",Location 5266 - Location 1,"5,266",1,1,164.849071184509850
"36,138",Location 5267 - Location 1,"5,267",1,1,160.014349023721790
"36,145",Location 5268 - Location 1,"5,268",1,1,161.803956718198780
"36,152",Location 5269 - Location 1,"5,269",1,1,167.878966247455050
"36,159",Location 5270 - Location 1,"5,270",1,1,166.076198188111850
"36,166",Location 5271 - Location 1,"5,271",1,1,164.374910947134570
"36,173",Location 5272 - Location 1,"5,272",1,1,165.123765198516910
"36,180",Location 5273 - Location 1,"5,273",1,1,164.423187327169100
"36,187",Location 5274 - Location 1,"5,274",1,1,164.743822572866780
"36,194",Location 5275 - Location 1,"5,275",1,1,168.110776277397800
"36,201",Location 5276 - Location 1,"5,276",1,1,159.621138151040840
"36,208",Location 5277 - Location 1,"5,277",1,1,160.825980023908760
"36,215",Location 5278 - Location 1,"5,278",1,1,157.770093040837680
"36,222",Location 5279 - Location 1,"5,279",1,1,157.256599562790460
"36,229",Location 5280 - Location 1,"5,280",1,1,165.956209146178000
"36,236",Location 5281 - Location 1,"5,281",1,1,158.226288679080850
"36,243",Location 5282 - Location 1,"5,282",1,1,164.067599476371440
"36,250",Location 5283 - Location 1,"5,283",1,1,160.774799079961070
"36,257",Location 5284 - Location 1,"5,284",1,1,165.916777426646750
"36,264",Location 5285 - Location 1,"5,285",1,1,160.860530833952480
"36,271",Location 5286 - Location 1,"5,286",1,1,156.593460787544330
"36,278",Location 5287 - Location 1,"5,287",1,1,161.560077437091880
"36,285",Location 5288 - Location 1,"5,288",1,1,159.845297799398310
"36,292",Location 5289 - Location 1,"5,289",1,1,164.309523660448380
"36,299",Location 5290 - Location 1,"5,290",1,1,157.856689943386070
"36,306",Location 5291 - Location 1,"5,291",1,1,165.173356014204100
"36,313",Location 5292 - Location 1,"5,292",1,1,159.077023468091850
"36,320",Location 5293 - Location 1,"5,293",1,1,158.834396140989100
"36,327",Location 5294 - Location 1,"5,294",1,1,158.632483728411780
"36,334",Location 5295 - Location 1,"5,295",1,1,157.879153355691810
"36,341",Location 5296 - Location 1,"5,296",1,1,162.565328351509350
"36,348",Location 5297 - Location 1,"5,297",1,1,158.068537739711990
"36,355",Location 5298 - Location 1,"5,298",1,1,161.198928578089720
"36,362",Location 5299 - Location 1,"5,299",1,1,168.149502133503570
"36,369",Location 5300 - Location 1,"5,300",1,1,165.926530726101840
"36,376",Location 5301 - Location 1,"5,301",1,1,162.866287305325590
"36,383",Location 5302 - Location 1,"5,302",1,1,167.795198984717250
"36,390",Location 5303 - Location 1,"5,303",1,1,162.398411170687130
"36,397",Location 5304 - Location 10,"5,304",10,1,960.592630721321480
"36,404",Location 5305 - Location 10,"5,305",10,1,853.815443245019420
"36,411",Location 5306 - Location 10,"5,306",10,1,883.627197023966350
"36,418",Location 5307 - Location 10,"5,307",10,1,913.440955515876110
"36,425",Location 5308 - Location 10,"5,308",10,1,943.256542578371860
"36,432",Location 5309 - Location 10,"5,309",10,1,973.232595673725200
"36,439",Location 5311 - Location 10,"5,311",10,1,973.629730074408370
"36,446",Location 5312 - Location 10,"5,312",10,1,908.158827874410920
"36,453",Location 5313 - Location 10,"5,313",10,1,967.468686897154380
"36,460",Location 5314 - Location 10,"5,314",10,1,"1,029.054545058450900"
"36,467",Location 5315 - Location 10,"5,315",10,1,"1,090.203349426397600"
"36,474",Location 5316 - Location 10,"5,316",10,1,"1,156.880642220325200"
"36,481",Location 5317 - Location 10,"5,317",10,1,"1,096.617745355499000"
"36,488",Location 5318 - Location 10,"5,318",10,1,"1,152.457736243240300"
"36,495",Location 5319 - Location 10,"5,319",10,1,"1,172.798983557012900"
"36,502",Location 5320 - Location 10,"5,320",10,1,"1,002.956333915432000"
"36,509",Location 5321 - Location 10,"5,321",10,1,993.959048619508390
"36,516",Location 5322 - Location 1,"5,322",1,1,133.299176885799970
"36,523",Location 5323 - Location 1,"5,323",1,1,139.686519206410080
"36,530",Location 5324 - Location 1,"5,324",1,1,140.796008232191380
"36,537",Location 5325 - Location 1,"5,325",1,1,138.356352955691590
"36,544",Location 5326 - Location 1,"5,326",1,1,140.469064451415560
"36,551",Location 5327 - Location 1,"5,327",1,1,138.874110894128760
"36,558",Location 5328 - Location 1,"5,328",1,1,141.846261989081280
"36,565",Location 5329 - Location 1,"5,329",1,1,140.318576079624960
"36,572",Location 5330 - Location 1,"5,330",1,1,141.787274462598160
"36,579",Location 5331 - Location 1,"5,331",1,1,142.038390430469150
"36,586",Location 5332 - Location 1,"5,332",1,1,140.958163761434290
"36,593",Location 5333 - Location 1,"5,333",1,1,141.284293263972610
"36,600",Location 5334 - Location 1,"5,334",1,1,141.268753057128830
"36,607",Location 5335 - Location 1,"5,335",1,1,141.543220903830130
"36,614",Location 5336 - Location 1,"5,336",1,1,140.139130859066850
"36,621",Location 5337 - Location 1,"5,337",1,1,141.403069382146500
"36,628",Location 5338 - Location 1,"5,338",1,1,140.532771244426700
"36,635",Location 5339 - Location 1,"5,339",1,1,142.335112949763360
"36,642",Location 5340 - Location 1,"5,340",1,1,143.005891050892900
"36,649",Location 5341 - Location 1,"5,341",1,1,139.703491616643700
"36,656",Location 5342 - Location 1,"5,342",1,1,138.845257363267560
"36,663",Location 5343 - Location 1,"5,343",1,1,139.160811858420520
"36,670",Location 5344 - Location 1,"5,344",1,1,140.829736009452970
"36,677",Location 5345 - Location 1,"5,345",1,1,141.425660103665420
"36,684",Location 5346 - Location 6,"5,346",6,1,168.683333591654130
"36,691",Location 5347 - Location 6,"5,347",6,1,169.522579722285370
"36,698",Location 5348 - Location 6,"5,348",6,1,171.793945319878450
"36,705",Location 5349 - Location 6,"5,349",6,1,170.185855236672950
"36,712",Location 5350 - Location 6,"5,350",6,1,169.786784620625780
"36,719",Location 5351 - Location 6,"5,351",6,1,171.538399024896530
"36,726",Location 5352 - Location 6,"5,352",6,1,170.623247076206180
"36,733",Location 5353 - Location 10,"5,353",10,1,"1,094.481846243025800"
"36,740",Location 5354 - Location 10,"5,354",10,1,"1,015.499283187650000"
"36,747",Location 5355 - Location 10,"5,355",10,1,"1,014.216565395662200"
"36,754",Location 5356 - Location 10,"5,356",10,1,"1,013.827390828487800"
"36,761",Location 5357 - Location 10,"5,357",10,1,"1,012.199807065365600"
"36,768",Location 5358 - Location 10,"5,358",10,1,951.098452110892480
"36,775",Location 5359 - Location 10,"5,359",10,1,888.977015651091850
"36,782",Location 5360 - Location 10,"5,360",10,1,"1,122.370489250091900"
"36,789",Location 5362 - Location 10,"5,362",10,1,"1,148.621624326018500"
"36,796",Location 5364 - Location 10,"5,364",10,1,"1,133.788788376029300"
"36,803",Location 5365 - Location 10,"5,365",10,1,"1,319.938458832909000"
"36,810",Location 5366 - Location 10,"5,366",10,1,"1,260.000316440711700"
"36,817",Location 5367 - Location 10,"5,367",10,1,"1,196.460397951276700"
"36,824",Location 5368 - Location 10,"5,368",10,1,"1,136.347934828425900"
"36,831",Location 5369 - Location 10,"5,369",10,1,"1,074.933806796457700"
"36,838",Location 5370 - Location 10,"5,370",10,1,"1,306.320344720133800"
"36,845",Location 5373 - Location 10,"5,373",10,1,971.165521357656300
"36,852",Location 5376 - Location 10,"5,376",10,1,"1,098.914438262056100"
"36,859",Location 5381 - Location 10,"5,381",10,1,"1,133.432320980491300"
"36,866",Location 5382 - Location 10,"5,382",10,1,"1,123.684985738846100"
"36,873",Location 5383 - Location 10,"5,383",10,1,"1,383.398960865550400"
"36,880",Location 5384 - Location 10,"5,384",10,1,"1,419.054107898766200"
"36,887",Location 5385 - Location 10,"5,385",10,1,"1,331.021182614842500"
"36,894",Location 5386 - Location 10,"5,386",10,1,"1,369.363403967078500"
"36,901",Location 5387 - Location 10,"5,387",10,1,976.222563388607340
"36,908",Location 5388 - Location 10,"5,388",10,1,915.035123817306270
"36,915",Location 5391 - Location 10,"5,391",10,1,984.939081016805180
"36,922",Location 5395 - Location 7,"5,395",7,1,141.950381646175000
"36,929",Location 5396 - Location 7,"5,396",7,1,141.848402519521070
"36,936",Location 5397 - Location 7,"5,397",7,1,10.551348088313578
"36,943",Location 5398 - Location 7,"5,398",7,1,10.467926515300949
"36,950",Location 5399 - Location 7,"5,399",7,1,12.860995916960832
"36,957",Location 5400 - Location 7,"5,400",7,1,12.804323914268338
"36,964",Location 5401 - Location 7,"5,401",7,1,10.890132976043692
"36,971",Location 5402 - Location 7,"5,402",7,1,11.049545338334138
"36,978",Location 5403 - Location 7,"5,403",7,1,10.943874830774490
"36,985",Location 5404 - Location 7,"5,404",7,1,11.188467365116667
"36,992",Location 5405 - Location 7,"5,405",7,1,12.366417140687920
"36,999",Location 5406 - Location 7,"5,406",7,1,10.675285059058353
"37,006",Location 5407 - Location 7,"5,407",7,1,11.450662118004587
"37,013",Location 5408 - Location 7,"5,408",7,1,12.082174332788810
"37,020",Location 5409 - Location 7,"5,409",7,1,11.806215919526554
"37,027",Location 5410 - Location 7,"5,410",7,1,11.146264181171734
"37,034",Location 5411 - Location 7,"5,411",7,1,14.150435088433040
"37,041",Location 5412 - Location 7,"5,412",7,1,12.362379546801293
"37,048",Location 5413 - Location 7,"5,413",7,1,12.620995568908286
"37,055",Location 5414 - Location 7,"5,414",7,1,13.489621871470272
"37,062",Location 5415 - Location 7,"5,415",7,1,13.773232580398519
"37,069",Location 5416 - Location 7,"5,416",7,1,14.217196667022407
"37,076",Location 5417 - Location 7,"5,417",7,1,13.193425734935651
"37,083",Location 5418 - Location 7,"5,418",7,1,14.105967132200481
"37,090",Location 5419 - Location 7,"5,419",7,1,13.557084262327473
"37,097",Location 5420 - Location 7,"5,420",7,1,14.178353447435420
"37,104",Location 5421 - Location 7,"5,421",7,1,3.035540601141291
"37,111",Location 5422 - Location 7,"5,422",7,1,2.484799353250962
"37,118",Location 5423 - Location 7,"5,423",7,1,7.467075593465946
"37,125",Location 5424 - Location 7,"5,424",7,1,3.903671620762459
"37,132",Location 5425 - Location 7,"5,425",7,1,1.193302086623378
"37,139",Location 5426 - Location 7,"5,426",7,1,2.598541485676482
"37,146",Location 5427 - Location 7,"5,427",7,1,1.288289948459599
"37,153",Location 5428 - Location 7,"5,428",7,1,1.342252379118855
"37,160",Location 5429 - Location 7,"5,429",7,1,2.639498362715445
"37,167",Location 5430 - Location 7,"5,430",7,1,2.754882165147745
"37,174",Location 5431 - Location 7,"5,431",7,1,1.738332157525596
"37,181",Location 5432 - Location 7,"5,432",7,1,1.580946313942497
"37,188",Location 5433 - Location 7,"5,433",7,1,2.613645997351898
"37,195",Location 5434 - Location 7,"5,434",7,1,1.909567415746796
"37,202",Location 5435 - Location 7,"5,435",7,1,5.025497012305474
"37,209",Location 5436 - Location 7,"5,436",7,1,1.835038357574971
"37,216",Location 5437 - Location 7,"5,437",7,1,0.914394261963873
"37,223",Location 5438 - Location 7,"5,438",7,1,3.986900782723895
"37,230",Location 5439 - Location 7,"5,439",7,1,3.155004472739612
"37,237",Location 5440 - Location 7,"5,440",7,1,2.298042959803476
"37,244",Location 5441 - Location 7,"5,441",7,1,1.671837211433514
"37,251",Location 5442 - Location 7,"5,442",7,1,4.464614413574509
"37,258",Location 5443 - Location 7,"5,443",7,1,3.278021206448560
"37,265",Location 5444 - Location 7,"5,444",7,1,2.770779699065928
"37,272",Location 5445 - Location 7,"5,445",7,1,2.251553261259136
"37,279",Location 5446 - Location 7,"5,446",7,1,3.373818920900833
"37,286",Location 5447 - Location 7,"5,447",7,1,1.685854113502355
"37,293",Location 5448 - Location 7,"5,448",7,1,4.735644237734480
"37,300",Location 5449 - Location 7,"5,449",7,1,1.992296890469805
"37,307",Location 5450 - Location 7,"5,450",7,1,4.473151660244088
"37,314",Location 5451 - Location 7,"5,451",7,1,5.194212267213167
"37,321",Location 5452 - Location 7,"5,452",7,1,3.683094141047361
"37,328",Location 5453 - Location 7,"5,453",7,1,4.805741727059078
"37,335",Location 5454 - Location 7,"5,454",7,1,16.065299206573993
"37,342",Location 5455 - Location 7,"5,455",7,1,13.670708801349226
"37,349",Location 5456 - Location 7,"5,456",7,1,18.367948093682390
"37,356",Location 5457 - Location 7,"5,457",7,1,18.277680370979521
"37,363",Location 5458 - Location 7,"5,458",7,1,16.987448125257732
"37,370",Location 5459 - Location 7,"5,459",7,1,13.900916923757462
"37,377",Location 5460 - Location 7,"5,460",7,1,17.774415347239145
"37,384",Location 5461 - Location 7,"5,461",7,1,15.779261042072246
"37,391",Location 5462 - Location 7,"5,462",7,1,14.695641559978148
"37,398",Location 5463 - Location 7,"5,463",7,1,15.760286308135143
"37,405",Location 5464 - Location 7,"5,464",7,1,17.023640361654046
"37,412",Location 5465 - Location 7,"5,465",7,1,15.620109525142087
"37,419",Location 5466 - Location 7,"5,466",7,1,12.963353391390960
"37,426",Location 5467 - Location 7,"5,467",7,1,19.514848820098372
"37,433",Location 5468 - Location 7,"5,468",7,1,17.250966233473374
"37,440",Location 5469 - Location 7,"5,469",7,1,18.094119783830532
"37,447",Location 5470 - Location 7,"5,470",7,1,38.006812207420495
"37,454",Location 5471 - Location 7,"5,471",7,1,31.681125442343667
"37,461",Location 5472 - Location 7,"5,472",7,1,37.040013545942642
"37,468",Location 5473 - Location 7,"5,473",7,1,36.269384226756344
"37,475",Location 5474 - Location 7,"5,474",7,1,36.298205166904253
"37,482",Location 5475 - Location 7,"5,475",7,1,31.433382460667243
"37,489",Location 5476 - Location 7,"5,476",7,1,31.157217381652877
"37,496",Location 5477 - Location 7,"5,477",7,1,29.888774854226945
"37,503",Location 5478 - Location 7,"5,478",7,1,36.838805495712379
"37,510",Location 5479 - Location 7,"5,479",7,1,32.979948266094453
"37,517",Location 5480 - Location 7,"5,480",7,1,34.925498977960146
"37,524",Location 5481 - Location 7,"5,481",7,1,34.290341345428970
"37,531",Location 5482 - Location 7,"5,482",7,1,34.289328416748930
"37,538",Location 5483 - Location 7,"5,483",7,1,39.242501543133670
"37,545",Location 5484 - Location 7,"5,484",7,1,32.016155292288360
"37,552",Location 5485 - Location 7,"5,485",7,1,34.871214909775119
"37,559",Location 5486 - Location 7,"5,486",7,1,7.959056642172076
"37,566",Location 5487 - Location 7,"5,487",7,1,6.969372928274723
"37,573",Location 5488 - Location 7,"5,488",7,1,6.004373926054470
"37,580",Location 5489 - Location 7,"5,489",7,1,7.832341964313009
"37,587",Location 5490 - Location 7,"5,490",7,1,6.152082220091119
"37,594",Location 5491 - Location 7,"5,491",7,1,7.780061930622441
"37,601",Location 5492 - Location 7,"5,492",7,1,9.801690453563927
"37,608",Location 5493 - Location 7,"5,493",7,1,9.207171086145570
"37,615",Location 5494 - Location 7,"5,494",7,1,9.282256991343976
"37,622",Location 5495 - Location 7,"5,495",7,1,11.341740255657175
"37,629",Location 5496 - Location 7,"5,496",7,1,7.229226036617595
"37,636",Location 5497 - Location 7,"5,497",7,1,8.422532484018937
"37,643",Location 5498 - Location 7,"5,498",7,1,7.180402452845323
"37,650",Location 5499 - Location 7,"5,499",7,1,7.500878742597891
"37,657",Location 5500 - Location 7,"5,500",7,1,5.401479883281637
"37,664",Location 5501 - Location 7,"5,501",7,1,6.655728428830965
"37,671",Location 5502 - Location 7,"5,502",7,1,4.765435639288929
"37,678",Location 5503 - Location 7,"5,503",7,1,11.136667773883467
"37,685",Location 5504 - Location 7,"5,504",7,1,12.816211946108275
"37,692",Location 5505 - Location 7,"5,505",7,1,9.417768728126664
"37,699",Location 5506 - Location 7,"5,506",7,1,10.455005196241714
"37,706",Location 5507 - Location 7,"5,507",7,1,12.760170953440625
"37,713",Location 5508 - Location 7,"5,508",7,1,11.880856858855889
"37,720",Location 5509 - Location 7,"5,509",7,1,11.225407732277821
"37,727",Location 5510 - Location 7,"5,510",7,1,9.139236665354849
"37,734",Location 5511 - Location 7,"5,511",7,1,8.864796489239772
"37,741",Location 5512 - Location 7,"5,512",7,1,13.212102312426945
"37,748",Location 5513 - Location 7,"5,513",7,1,8.713621619829524
"37,755",Location 5514 - Location 7,"5,514",7,1,9.466741671226517
"37,762",Location 5515 - Location 7,"5,515",7,1,10.364944362998706
"37,769",Location 5516 - Location 7,"5,516",7,1,13.947495555037415
"37,776",Location 5517 - Location 7,"5,517",7,1,13.384633940438457
"37,783",Location 5518 - Location 7,"5,518",7,1,12.536718466067219
"37,790",Location 5519 - Location 7,"5,519",7,1,13.768942890980497
"37,797",Location 5520 - Location 7,"5,520",7,1,13.521829838536227
"37,804",Location 5521 - Location 7,"5,521",7,1,13.661774528001953
"37,811",Location 5522 - Location 7,"5,522",7,1,16.824235145072961
"37,818",Location 5523 - Location 7,"5,523",7,1,14.569929422931182
"37,825",Location 5524 - Location 7,"5,524",7,1,15.317256591240216
"37,832",Location 5525 - Location 7,"5,525",7,1,15.397063839038065
"37,839",Location 5526 - Location 7,"5,526",7,1,12.137840936225050
"37,846",Location 5527 - Location 7,"5,527",7,1,6.983797174383582
"37,853",Location 5528 - Location 7,"5,528",7,1,7.601930325843927
"37,860",Location 5529 - Location 7,"5,529",7,1,7.299080485340106
"37,867",Location 5530 - Location 7,"5,530",7,1,8.499409526555253
"37,874",Location 5531 - Location 7,"5,531",7,1,27.250235200869373
"37,881",Location 5532 - Location 7,"5,532",7,1,22.340941107326248
"37,888",Location 5533 - Location 7,"5,533",7,1,15.475725948985817
"37,895",Location 5534 - Location 7,"5,534",7,1,22.854530293996209
"37,902",Location 5535 - Location 7,"5,535",7,1,29.594763211432845
"37,909",Location 5536 - Location 7,"5,536",7,1,14.572641880047090
"37,916",Location 5537 - Location 7,"5,537",7,1,20.166781862017576
"37,923",Location 5538 - Location 7,"5,538",7,1,13.785323459620246
"37,930",Location 5539 - Location 7,"5,539",7,1,17.521344391404508
"37,937",Location 5540 - Location 7,"5,540",7,1,15.834029124181416
"37,944",Location 5541 - Location 7,"5,541",7,1,19.051368730345505
"37,951",Location 5542 - Location 7,"5,542",7,1,17.815179260226468
"37,958",Location 5543 - Location 7,"5,543",7,1,16.853075470395300
"37,965",Location 5544 - Location 7,"5,544",7,1,16.384560462811727
"37,972",Location 5545 - Location 7,"5,545",7,1,16.374731227563633
"37,979",Location 5546 - Location 7,"5,546",7,1,14.989945759169371
"37,986",Location 5547 - Location 7,"5,547",7,1,17.671397080314041
"37,993",Location 5548 - Location 7,"5,548",7,1,15.758973063858463
"38,000",Location 5549 - Location 7,"5,549",7,1,14.170670525754373
"38,007",Location 5550 - Location 7,"5,550",7,1,17.178315339660767
"38,014",Location 5551 - Location 7,"5,551",7,1,18.503120573320412
"38,021",Location 5552 - Location 7,"5,552",7,1,15.849583578657839
"38,028",Location 5553 - Location 7,"5,553",7,1,15.202761421078321
"38,035",Location 5554 - Location 7,"5,554",7,1,19.031045733604511
"38,042",Location 5555 - Location 7,"5,555",7,1,17.572595363626508
"38,049",Location 5556 - Location 7,"5,556",7,1,16.386852745069810
"38,056",Location 5557 - Location 7,"5,557",7,1,20.083776191094938
"38,063",Location 5558 - Location 7,"5,558",7,1,16.593158959405471
"38,070",Location 5559 - Location 7,"5,559",7,1,29.722152601199017
"38,077",Location 5560 - Location 7,"5,560",7,1,32.289113338890900
"38,084",Location 5561 - Location 7,"5,561",7,1,30.949504651986974
"38,091",Location 5562 - Location 7,"5,562",7,1,30.514668121114216
"38,098",Location 5563 - Location 7,"5,563",7,1,29.565864651768610
"38,105",Location 5564 - Location 7,"5,564",7,1,30.312156910719967
"38,112",Location 5565 - Location 7,"5,565",7,1,29.286782100978154
"38,119",Location 5566 - Location 7,"5,566",7,1,31.158165086214478
"38,126",Location 5567 - Location 7,"5,567",7,1,30.921092880223693
"38,133",Location 5568 - Location 7,"5,568",7,1,30.218571880521761
"38,140",Location 5569 - Location 7,"5,569",7,1,30.905600448266792
"38,147",Location 5570 - Location 7,"5,570",7,1,30.549466888399511
"38,154",Location 5571 - Location 7,"5,571",7,1,29.764365222928983
"38,161",Location 5572 - Location 7,"5,572",7,1,33.631101446065330
"38,168",Location 5573 - Location 7,"5,573",7,1,30.061084154301849
"38,175",Location 5574 - Location 7,"5,574",7,1,30.539410548145138
"38,182",Location 5575 - Location 7,"5,575",7,1,29.709363582474335
"38,189",Location 5576 - Location 7,"5,576",7,1,30.749720630810447
"38,196",Location 5577 - Location 7,"5,577",7,1,33.097716503407526
"38,203",Location 5578 - Location 7,"5,578",7,1,28.813404267475395
"38,210",Location 5579 - Location 7,"5,579",7,1,33.195209996259962
"38,217",Location 5580 - Location 7,"5,580",7,1,30.624271955278527
"38,224",Location 5581 - Location 7,"5,581",7,1,28.769487501280469
"38,231",Location 5582 - Location 7,"5,582",7,1,30.532049369337283
"38,238",Location 5583 - Location 7,"5,583",7,1,31.166691163751612
"38,245",Location 5584 - Location 7,"5,584",7,1,31.293970648667109
"38,252",Location 5585 - Location 7,"5,585",7,1,32.966183996612756
"38,259",Location 5586 - Location 7,"5,586",7,1,35.074736413490982
"38,266",Location 5587 - Location 7,"5,587",7,1,31.952415636858031
"38,273",Location 5588 - Location 7,"5,588",7,1,34.183198489454966
"38,280",Location 5589 - Location 7,"5,589",7,1,27.681930657657983
"38,287",Location 5590 - Location 7,"5,590",7,1,35.098365483259499
"38,294",Location 5591 - Location 7,"5,591",7,1,33.515921393072745
"38,301",Location 5592 - Location 7,"5,592",7,1,222.691089788232920
"38,308",Location 5593 - Location 7,"5,593",7,1,253.041358129254770
"38,315",Location 5594 - Location 7,"5,594",7,1,383.655363059231210
"38,322",Location 5595 - Location 7,"5,595",7,1,478.136141250659820
"38,329",Location 5596 - Location 7,"5,596",7,1,461.302172800716620
"38,336",Location 5597 - Location 7,"5,597",7,1,482.075302449402950
"38,343",Location 5598 - Location 7,"5,598",7,1,389.755332668769200
"38,350",Location 5599 - Location 7,"5,599",7,1,476.462347760916710
"38,357",Location 5600 - Location 7,"5,600",7,1,488.326310573149440
"38,364",Location 5601 - Location 7,"5,601",7,1,237.517599021778860
"38,371",Location 5602 - Location 7,"5,602",7,1,273.449928137577900
"38,378",Location 5603 - Location 7,"5,603",7,1,304.117979982340220
"38,385",Location 5604 - Location 7,"5,604",7,1,335.587299070904070
"38,392",Location 5605 - Location 7,"5,605",7,1,347.433250235375450
"38,399",Location 5606 - Location 7,"5,606",7,1,315.896593183879820
"38,406",Location 5607 - Location 7,"5,607",7,1,285.998666938195580
"38,413",Location 5608 - Location 7,"5,608",7,1,256.937780851625180
"38,420",Location 5609 - Location 7,"5,609",7,1,228.158323595643960
"38,427",Location 5610 - Location 7,"5,610",7,1,198.686166826423660
"38,434",Location 5611 - Location 7,"5,611",7,1,270.658136162375000
"38,441",Location 5612 - Location 7,"5,612",7,1,225.122683807142100
"38,448",Location 5613 - Location 7,"5,613",7,1,257.623553376988640
"38,455",Location 5614 - Location 7,"5,614",7,1,289.683401853428510
"38,462",Location 5615 - Location 7,"5,615",7,1,381.807597926308570
"38,469",Location 5616 - Location 1,"5,616",1,1,9.869206392736540
"38,476",Location 5617 - Location 1,"5,617",1,1,"1,542.929417984149000"
"38,483",Location 5618 - Location 1,"5,618",1,1,"1,483.083303364594300"
"38,490",Location 5619 - Location 1,"5,619",1,1,"1,423.603413440179800"
"38,497",Location 5620 - Location 1,"5,620",1,1,"1,364.375632150483400"
"38,504",Location 5621 - Location 1,"5,621",1,1,"1,304.691830179504900"
"38,511",Location 5622 - Location 1,"5,622",1,1,"1,301.465266940993400"
"38,518",Location 5623 - Location 1,"5,623",1,1,"1,360.430944590583300"
"38,525",Location 5624 - Location 1,"5,624",1,1,"1,371.748455352890000"
"38,532",Location 5625 - Location 1,"5,625",1,1,"1,312.467620274830300"
"38,539",Location 5626 - Location 1,"5,626",1,1,"1,253.137591415555300"
"38,546",Location 5627 - Location 1,"5,627",1,1,"1,194.160748225765200"
"38,553",Location 5628 - Location 1,"5,628",1,1,"1,134.986133678568600"
"38,560",Location 5629 - Location 1,"5,629",1,1,"1,075.869357215555500"
"38,567",Location 5630 - Location 1,"5,630",1,1,"1,014.151346322648100"
"38,574",Location 5631 - Location 1,"5,631",1,1,953.850081224797800
